Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,label
90785.0,1194.154,488.2466,237.2655,91588.0,339.9868,0.8740000000000001,0.9912,0.7532,0.8,2.0578,0.6963,1
84853.0,1191.6,498.9604,218.6029,85930.0,328.6916,0.8989,0.9875,0.6884,0.7509999999999999,2.2825,0.6588,1
62878.0,963.4789999999999,374.3887,214.6843,63487.0,282.9466,0.8193,0.9904,0.6775,0.8512,1.7439,0.7558,0
98780.0,1217.112,484.1061,260.7588,99684.0,354.6415,0.8425,0.9909,0.7216,0.8379,1.8565,0.7326,1
98431.0,1173.012,434.4499,289.1724,99167.0,354.0145,0.7463,0.9926,0.7508,0.899,1.5024,0.8149,0
106959.0,1279.886,499.1699,274.9254,108018.0,369.0317,0.8347,0.9902,0.7313,0.8205,1.8157,0.7393,0
81463.0,1099.853,439.6717,236.4002,81993.0,322.0589,0.8432,0.9935,0.7376,0.8463,1.8599,0.7325,0
93104.0,1223.003,510.9152,232.4347,93789.0,344.3017,0.8905,0.9927,0.7188,0.7822,2.1981,0.6739,1
73018.0,1117.48,465.5536,199.8413,73679.0,304.9088,0.9032,0.991,0.5634,0.7348,2.3296,0.6549,1
94070.0,1280.766,548.4586,218.833,94801.0,346.0833,0.917,0.9923,0.7266,0.7206,2.5063,0.631,1
60594.0,995.322,415.3024,186.4077,61316.0,277.7601,0.8936,0.9882,0.7376,0.7686,2.2279,0.6688,1
99598.0,1299.3410000000001,538.7757,237.4905,101123.0,356.1069,0.8976,0.9849,0.564,0.7413,2.2686,0.6609999999999999,1
79078.0,1155.813,487.5968,206.7788,79807.0,317.3094,0.9056,0.9909,0.7487,0.7439,2.3581,0.6508,1
75637.0,1167.733,508.1467,190.1601,76383.0,310.3289,0.9273,0.9902,0.6694,0.6970000000000001,2.6722,0.6107,1
88735.0,1148.025,435.2677,260.1298,89694.0,336.1263,0.8018,0.9893,0.7258,0.8461,1.6733,0.7722,0
88634.0,1217.359,505.92800000000005,224.0619,89534.0,335.935,0.8966,0.9899,0.7393,0.7516,2.258,0.664,1
90363.0,1193.042,481.5141,240.0706,91407.0,339.1957,0.8668,0.9886,0.7093,0.7978,2.0057,0.7044,1
76016.0,1061.891,420.9842,230.6937,76632.0,311.1054,0.8365,0.992,0.7488,0.8471,1.8249,0.7390000000000001,0
86117.0,1140.899,447.8378,246.2827,86828.0,331.1307,0.8352,0.9918,0.6948,0.8314,1.8184,0.7394,0
70952.0,1069.69,445.6337,203.2825,71506.0,300.5643,0.8899,0.9923,0.7506,0.7792,2.1922,0.6745,1
110296.0,1276.6889999999999,499.3648,282.5859,111342.0,374.7442,0.8245,0.9906,0.7309,0.8504,1.7671,0.7504,1
83734.0,1169.568,484.2532,220.4503,84419.0,326.5171,0.8904,0.9919,0.6205,0.7692,2.1967,0.6743,1
65411.0,962.03,359.5264,232.5253,66102.0,288.5895,0.7627,0.9895,0.7266,0.8881,1.5462,0.8027,0
56533.0,899.493,345.5949,209.7973,57101.0,268.291,0.7947,0.9901,0.7129,0.878,1.6473,0.7763,0
59856.0,978.841,407.093,188.2279,60556.0,276.0634,0.8867,0.9884,0.7447,0.785,2.1628,0.6781,1
71821.0,1043.688,411.5363,223.0012,72696.0,302.3993,0.8405,0.988,0.7521,0.8286,1.8454,0.7348,0
92224.0,1206.002,475.976,248.6184,93661.0,342.6708,0.8527,0.9847,0.6559,0.7968,1.9145,0.7199,0
70464.0,1028.705,406.3263,222.3346,71028.0,299.5289,0.8370000000000001,0.9921,0.7154,0.8367,1.8275,0.7372,0
71531.0,1006.5039999999999,380.7039,240.1967,72073.0,301.7882,0.7758,0.9925,0.7183,0.8873,1.585,0.7927,0
117469.0,1408.886,594.9076,252.0248,118327.0,386.7379,0.9058,0.9927,0.7619,0.7437,2.3605,0.6501,1
62381.0,958.3889999999999,353.404,225.5972,63216.0,281.8261,0.7697,0.9868,0.7103,0.8535,1.5665,0.7975,0
91868.0,1237.479,514.8821,228.8654,92755.0,342.0087,0.8958,0.9904,0.6525,0.7539,2.2497,0.6642,1
78337.0,1137.15,469.519,213.7619,79233.0,315.8192,0.8903,0.9887,0.5744,0.7613,2.1965,0.6726,1
69480.0,1087.451,451.3748,198.7328,70294.0,297.4301,0.8979,0.9884,0.6239,0.7383,2.2713,0.6589,1
73013.0,1043.782,419.7658,222.0441,73552.0,304.8984,0.8486,0.9927,0.7444,0.8422,1.8905,0.7264,0
75106.0,1102.149,454.7031,211.1795,75851.0,309.2377,0.8856,0.9902,0.7586,0.777,2.1532,0.6801,0
92179.0,1124.433,417.3311,281.514,92814.0,342.5871,0.7382,0.9932,0.7461,0.9162,1.4825,0.8209,0
71099.0,1111.482,471.63,192.6712,71810.0,300.8755,0.9127,0.9901,0.5353,0.7232,2.4478,0.6379,1
55993.0,947.4639999999999,387.8392,185.1229,56543.0,267.0066,0.8787,0.9903,0.7421,0.7838,2.095,0.6884,1
66001.0,1069.079,453.8482,186.9632,66827.0,289.8881,0.9112,0.9876,0.5421,0.7257,2.4275,0.6387,1
99838.0,1242.015,488.9841,261.2111,100656.0,356.5357,0.8454,0.9919,0.7353,0.8133,1.8719999999999999,0.7291,1
72824.0,1143.769,493.4279,189.1745,73862.0,304.5035,0.9236,0.9859,0.6136,0.6995,2.6083,0.6171,1
82330.0,1118.719,443.3275,237.829,83009.0,323.7681,0.8439,0.9918,0.693,0.8267,1.8641,0.7303,0
74336.0,1105.654,461.9574,205.3545,74955.0,307.6484,0.8958,0.9917,0.75,0.7641,2.2496,0.6659999999999999,1
87355.0,1172.4769999999999,449.8483,248.3063,88617.0,333.5024,0.8339,0.9858,0.7292,0.7985,1.8117,0.7414,0
97110.0,1253.943,517.845,239.2632,98045.0,351.6309,0.8869,0.9905,0.5879,0.7761,2.1643,0.679,1
69819.0,1051.519,425.9955,209.6353,70615.0,298.1548,0.8705,0.9887,0.7448,0.7935,2.0321,0.6999,0
68156.0,1064.093,387.2451,225.5328,69811.0,294.5826,0.8129,0.9763,0.6553,0.7564,1.7169999999999999,0.7607,0
71735.0,1062.933,426.9343,215.0438,72606.0,302.2182,0.8639,0.988,0.7245,0.7979,1.9853,0.7079,0
80145.0,1182.355,505.6816,202.3805,81511.0,319.4429,0.9164,0.9832,0.5845,0.7204,2.4987,0.6317,1
78540.0,1077.1860000000001,424.9388,236.0232,79211.0,316.2281,0.8316,0.9915,0.7356,0.8506,1.8004,0.7442,1
75019.0,1156.906,498.474,192.8054,75706.0,309.0585,0.9222,0.9909,0.6628,0.7043,2.5854,0.62,1
85873.0,1156.115,453.394,242.7586,86909.0,330.6613,0.8446,0.9881,0.6992,0.8074,1.8677,0.7293,0
75537.0,1045.775,400.8564,240.3548,76235.0,310.1237,0.8003,0.9908,0.7054,0.8679,1.6678,0.7737,0
75667.0,1056.941,413.9199,233.5927,76369.0,310.3904,0.8255,0.9908,0.7255,0.8512,1.7719999999999998,0.7499,0
85054.0,1260.356,545.3389,199.4514,85893.0,329.0807,0.9307,0.9902,0.5802,0.6728,2.7342,0.6034,1
73018.0,1056.45,399.4726,233.5491,74076.0,304.9088,0.8113,0.9857,0.6672,0.8221,1.7104,0.7633,0
85214.0,1189.299,478.3341,229.3631,86598.0,329.3901,0.8775,0.9840000000000001,0.7173,0.7571,2.0855,0.6886,0
72478.0,1156.438,506.64,182.9025,73236.0,303.7793,0.9326,0.9896,0.7564,0.6809999999999999,2.77,0.5996,1
81937.0,1167.517,492.3956,212.7214,82725.0,322.9945,0.9019,0.9905,0.5814,0.7554,2.3147,0.6559999999999999,1
74494.0,1116.285,468.2959,203.8414,75158.0,307.9752,0.9003,0.9912,0.7072,0.7512,2.2974,0.6577,1
61409.0,1022.513,438.3143,178.5525,61903.0,279.6218,0.9133,0.992,0.6271,0.7381,2.4548,0.6379,1
62211.0,968.9010000000001,369.045,215.6276,63090.0,281.4418,0.8115,0.9861,0.718,0.8328,1.7115,0.7626,0
84130.0,1144.557,456.6034,235.264,84914.0,327.2883,0.857,0.9908,0.7556,0.807,1.9408,0.7168,1
65594.0,1017.748,408.5607,205.4268,66341.0,288.9929,0.8644,0.9887,0.6633,0.7958,1.9888,0.7073,0
72508.0,1032.4289999999999,404.1488,229.0448,73094.0,303.8422,0.8239,0.992,0.6619,0.8548,1.7645,0.7518,0
70932.0,1081.357,453.64099999999996,200.3487,71543.0,300.5219,0.8972,0.9915,0.7559,0.7623,2.2643,0.6625,1
70200.0,1098.4089999999999,467.6645,191.4609,70983.0,298.9672,0.9124,0.9890000000000001,0.7676,0.7312,2.4426,0.6393,1
92816.0,1229.789,472.8681,252.0375,93938.0,343.7688,0.8461,0.9881,0.7131,0.7712,1.8762,0.727,0
87179.0,1136.822,445.2308,250.6702,88092.0,333.1663,0.8264,0.9896,0.7067,0.8477,1.7762,0.7483,0
97164.0,1226.8310000000001,490.2503,254.4169,98018.0,351.7287,0.8548,0.9913,0.7389,0.8112,1.9269999999999998,0.7174,1
85765.0,1240.556,535.4421,204.9303,86648.0,330.4533,0.9239,0.9898,0.7569,0.7003,2.6128,0.6172,1
90760.0,1294.7939999999999,553.8155,209.0518,91775.0,339.94,0.9259999999999999,0.9889,0.5536,0.6803,2.6492,0.6138,1
76356.0,1052.424,397.6275,246.8013,77341.0,311.8004,0.7841,0.9873,0.6886,0.8663,1.6111,0.7842,0
68256.0,1033.8,413.0075,212.2104,68919.0,294.7986,0.8579,0.9904,0.7070000000000001,0.8026,1.9462,0.7138,0
69452.0,1015.3739999999999,406.6001,217.9744,70038.0,297.3702,0.8442,0.9916,0.7428,0.8465,1.8654,0.7314,0
73040.0,1027.641,391.2823,239.0666,73870.0,304.9548,0.7916,0.9888,0.7315,0.8691,1.6367,0.7794,0
69647.0,1084.318,462.9416,191.821,70216.0,297.7874,0.9101,0.9919,0.6002,0.7444,2.4134,0.6433,1
97198.0,1274.518,532.3388,233.6575,98066.0,351.7902,0.8985,0.9911,0.6797,0.7519,2.2783,0.6608,1
67736.0,990.204,366.0779,237.09,68405.0,293.6735,0.7619,0.9902,0.7286,0.8681,1.544,0.8022,0
109606.0,1378.055,588.6804,237.4768,110312.0,373.5702,0.915,0.9936,0.5707,0.7253,2.4789,0.6346,1
96666.0,1267.886,515.7153,238.8048,97560.0,350.8261,0.8863,0.9908,0.625,0.7557,2.1596,0.6803,1
67306.0,998.6160000000001,375.0199,229.2614,68240.0,292.7399,0.7914,0.9863,0.6897,0.8481,1.6358,0.7806,0
96581.0,1191.024,455.9476,270.6351,97524.0,350.6719,0.8048,0.9903,0.7325,0.8556,1.6847,0.7691,0
62038.0,973.4739999999999,396.5692,199.9086,62559.0,281.0502,0.8636,0.9917,0.7572,0.8227,1.9838,0.7087,1
112075.0,1349.97,550.9824,260.353,112998.0,377.7543,0.8813,0.9918,0.7456,0.7728,2.1163,0.6856,1
77414.0,1143.839,485.9798,203.3067,78031.0,313.9531,0.9083,0.9921,0.7069,0.7435,2.3904,0.6459999999999999,1
93330.0,1278.152,549.0873,217.0727,94094.0,344.7194,0.9185,0.9919,0.7556,0.7179,2.5295,0.6278,1
74330.0,1062.751,408.6018,233.3467,75260.0,307.63599999999997,0.8209,0.9876,0.7283,0.8270000000000001,1.7511,0.7529,0
70395.0,1088.52,465.1036,193.3899,71016.0,299.3822,0.9095,0.9913,0.7506,0.7466,2.405,0.6437,1
102794.0,1304.1589999999999,539.3526,243.5878,103596.0,361.7753,0.8922,0.9923,0.7039,0.7595,2.2142,0.6708,1
75632.0,1099.267,441.6656,218.7166,76395.0,310.3186,0.8688,0.99,0.6244,0.7865,2.0194,0.7026,1
100094.0,1288.928,541.6143,235.97,100803.0,356.9925,0.9001,0.993,0.7624,0.7571,2.2953,0.6591,1
94993.0,1205.361,461.7105,262.7041,95999.0,347.777,0.8224,0.9895,0.7084,0.8216,1.7575,0.7532,0
69631.0,1068.129,444.6642,199.9006,70351.0,297.7532,0.8933,0.9898,0.713,0.7669,2.2244,0.6696,1
76888.0,1096.988,441.4888,222.5849,77743.0,312.8847,0.8636,0.9890000000000001,0.6414,0.8029,1.9835,0.7087,0
76816.0,1201.859,523.3349,190.9331,78087.0,312.7382,0.9311,0.9837,0.7609999999999999,0.6683,2.7409,0.5976,1
71534.0,1104.465,457.3907,200.0947,72265.0,301.7945,0.8992,0.9899,0.5777,0.7369,2.2859,0.6598,1
85453.0,1154.509,457.649,239.4012,86355.0,329.8517,0.8523,0.9896,0.7502,0.8056,1.9116,0.7208,0
76580.0,1189.76,522.8475,186.9972,77235.0,312.2574,0.9339,0.9915,0.7349,0.6798,2.7960000000000003,0.5972,1
84373.0,1193.596,486.519,222.7008,85424.0,327.7606,0.8891,0.9877,0.6865,0.7442,2.1846,0.6737,1
73315.0,1041.828,398.219,234.9406,73946.0,305.5283,0.8074,0.9915,0.6966,0.8488,1.695,0.7672,0
79254.0,1094.756,437.6951,231.5245,79858.0,317.6623,0.8486,0.9924,0.7652,0.831,1.8905,0.7258,1
69799.0,1015.895,398.9903,223.4717,70476.0,298.1121,0.8284,0.9904,0.7461,0.8499,1.7854,0.7472,0
64970.0,1003.365,395.6425,211.4287,65720.0,287.615,0.8452,0.9886,0.7153,0.8109999999999999,1.8713,0.727,0
100038.0,1292.66,534.7156,239.304,101116.0,356.8926,0.8943,0.9893,0.7503,0.7523,2.2345,0.6674,1
69992.0,1057.088,434.2594,205.9645,70637.0,298.524,0.8804,0.9909,0.6912,0.7871,2.1084,0.6874,0
90217.0,1220.4669999999999,511.86300000000006,224.7298,90865.0,338.9216,0.8985,0.9929,0.6709,0.7611,2.2777,0.6621,1
67675.0,1066.322,451.0275,191.949,68226.0,293.5413,0.9049,0.9919,0.732,0.7479,2.3497,0.6508,1
84112.0,1149.4189999999999,472.5015,227.4735,84770.0,327.2533,0.8765,0.9922,0.693,0.8,2.0772,0.6926,1
97269.0,1336.832,583.4231,213.0184,98347.0,351.9187,0.9309999999999999,0.9890000000000001,0.5028,0.684,2.7388,0.6032,1
63720.0,1017.5039999999999,424.347,191.7468,64566.0,284.8347,0.8921,0.9869,0.7346,0.7734,2.2131,0.6712,1
74525.0,1153.205,478.0779,200.0458,76573.0,308.0392,0.9082,0.9733,0.5578,0.7042,2.3898,0.6443,1
97251.0,1287.693,538.7345,230.5664,98067.0,351.8861,0.9038,0.9917,0.5727,0.737,2.3366,0.6532,1
80555.0,1089.003,418.3991,246.1369,81584.0,320.259,0.8087,0.9874,0.7381,0.8536,1.6999,0.7654,0
79066.0,1037.362,378.7703,266.5459,79616.0,317.2853,0.7105,0.9931,0.7801,0.9233,1.421,0.8377,0
71351.0,1167.657,506.3981,180.2103,72337.0,301.4082,0.9345,0.9864,0.67,0.6576,2.81,0.5952,1
75094.0,1106.91,453.49699999999996,211.2793,75867.0,309.21299999999997,0.8848,0.9898,0.6135,0.7702,2.1464,0.6818,0
70023.0,1023.404,391.8565,230.0101,70867.0,298.5901,0.8096,0.9881,0.7276,0.8401,1.7036,0.762,0
73231.0,1069.486,433.525,215.6519,73833.0,305.3532,0.8675,0.9918,0.6561,0.8046,2.0103,0.7043,0
82271.0,1099.5810000000001,433.2575,242.2806,82938.0,323.6521,0.8290000000000001,0.992,0.7277,0.8551,1.7882,0.747,0
77348.0,1103.371,452.0297,218.6667,78310.0,313.8193,0.8752,0.9877,0.6662,0.7984,2.0672,0.6942,1
76840.0,1087.252,424.9793,232.0255,77894.0,312.78700000000003,0.8378,0.9865,0.6582,0.8168,1.8316,0.736,0
64436.0,1065.4260000000002,454.5795,180.7553,65091.0,286.4306,0.9175,0.9899,0.625,0.7133,2.5149,0.6301,1
77642.0,1179.49,504.8659,196.6279,78425.0,314.4151,0.9209999999999999,0.99,0.6936,0.7013,2.5676,0.6228,1
73218.0,1051.316,409.1764,228.75400000000002,74072.0,305.3261,0.8291,0.9885,0.6861,0.8325,1.7887,0.7462,0
80305.0,1116.952,448.2145,229.0003,81060.0,319.7616,0.8596,0.9907,0.6593,0.8089,1.9573,0.7134,0
65765.0,998.3380000000001,394.6054,213.0929,66690.0,289.3693,0.8417,0.9861,0.6993,0.8292,1.8518,0.7333,0
84606.0,1215.638,523.4148,207.0624,85274.0,328.2129,0.9184,0.9922,0.7652,0.7195,2.5278,0.6271,1
69453.0,1010.882,399.3289,221.7379,70048.0,297.3723,0.8317,0.9915,0.7607,0.8541,1.8009,0.7447,0
86915.0,1195.397,497.3618,223.0116,87555.0,332.6614,0.8938,0.9927,0.5985,0.7643,2.2302,0.6689,1
75574.0,1066.116,411.8512,236.1875,76639.0,310.1996,0.8192,0.9861,0.7502,0.8356,1.7437,0.7532,1
97268.0,1268.14,522.3452,238.0053,98210.0,351.9168,0.8902,0.9904,0.5905,0.7601,2.1947,0.6737,1
79988.0,1129.025,452.0309,226.3387,81145.0,319.1299,0.8656,0.9857,0.6194,0.7885,1.9971,0.706,0
104098.0,1232.895,468.9325,283.6828,105200.0,364.0628,0.7963,0.9895,0.705,0.8606,1.653,0.7764,0
78511.0,1114.002,454.565,220.9939,79257.0,316.1697,0.8739,0.9906,0.7085,0.795,2.0569,0.6955,0
78250.0,1102.289,442.9966,225.7107,78959.0,315.6438,0.8605,0.991,0.7479,0.8093,1.9627,0.7125,0
84407.0,1175.982,495.973,217.0732,84988.0,327.8267,0.8991,0.9932,0.662,0.767,2.2848,0.6609999999999999,1
71929.0,1071.3339999999998,415.534,221.5986,72983.0,302.6266,0.8459,0.9856,0.6978,0.7875,1.8752,0.7283,0
97849.0,1211.0819999999999,476.5714,262.3914,98653.0,352.9663,0.8348,0.9919,0.7037,0.8383,1.8163,0.7406,0
105505.0,1287.162,518.0797,260.6866,106541.0,366.5149,0.8642,0.9903,0.74,0.8002,1.9874,0.7074,1
97302.0,1287.63,546.8565,227.5457,98234.0,351.9783,0.9093,0.9905,0.7456,0.7375,2.4033,0.6436,1
70087.0,1004.9810000000001,389.6974,229.8159,70788.0,298.7265,0.8076,0.9901,0.6869,0.872,1.6957,0.7666,0
84765.0,1153.649,461.3105,235.2579,85715.0,328.5212,0.8602,0.9889,0.7164,0.8003,1.9609,0.7121,0
72889.0,1134.729,480.5314,194.6673,73595.0,304.6394,0.9143,0.9904,0.5299,0.7114,2.4685,0.634,1
75355.0,1056.027,403.3483,238.7719,75985.0,309.7498,0.8059999999999999,0.9917,0.7519,0.8491,1.6893,0.7679,0
60061.0,966.982,387.2495,199.9434,60739.0,276.5358,0.8564,0.9888,0.7147,0.8072,1.9368,0.7141,1
83725.0,1081.774,403.3418,264.6498,84390.0,326.4996,0.7546,0.9921,0.7482,0.8991,1.5241,0.8095,0
74319.0,1138.156,482.369,197.2528,75401.0,307.6132,0.9126,0.9857,0.6886,0.721,2.4454,0.6377,1
91077.0,1141.846,423.0971,275.1324,92023.0,340.5332,0.7597,0.9897,0.7408,0.8778,1.5378,0.8049,0
98410.0,1327.267,573.2172,219.4334,99166.0,353.9767,0.9238,0.9924,0.748,0.7020000000000001,2.6123,0.6175,1
69052.0,1001.685,384.2489,230.0477,69692.0,296.5126,0.8009999999999999,0.9908,0.7316,0.8648,1.6703,0.7717,0
49171.0,938.0060000000001,379.6055,166.5137,50268.0,250.2128,0.8987,0.9782,0.6304,0.7023,2.2797,0.6591,1
107476.0,1306.008,528.8045,259.4713,108501.0,369.9226,0.8713,0.9906,0.7814,0.7918,2.0380000000000003,0.6995,0
91699.0,1238.423,528.1439,221.7489,92307.0,341.694,0.9076,0.9934,0.757,0.7513,2.3817,0.647,1
94411.0,1257.53,525.3441,229.5001,95183.0,346.71,0.8995,0.9919,0.5981,0.7502,2.2891,0.66,1
73550.0,1076.886,433.8194,216.6902,74260.0,306.0176,0.8663,0.9904,0.7065,0.797,2.002,0.7054,0
52447.0,926.826,388.9863,172.0423,52958.0,258.4136,0.8969,0.9904,0.6538,0.7672,2.261,0.6643,1
88928.0,1200.894,486.5606,233.6096,90097.0,336.4917,0.8772,0.987,0.5938,0.7749,2.0828,0.6916,1
71795.0,1055.3,402.5217,228.9724,72637.0,302.3446,0.8224,0.9884,0.696,0.8101,1.7579,0.7511,0
52493.0,911.1080000000001,376.8871,177.5951,52958.0,258.5269,0.882,0.9912,0.6335,0.7946,2.1222,0.6859999999999999,1
83008.0,1157.37,481.4471,220.2771,83541.0,325.0986,0.8892,0.9936,0.6418,0.7787,2.1856,0.6753,1
104017.0,1266.03,515.5793,257.176,104669.0,363.9211,0.8667,0.9938,0.6669,0.8155,2.0048,0.7058,1
84542.0,1169.42,483.3424,224.0558,85293.0,328.0887,0.8861,0.9912,0.617,0.7769,2.1572,0.6788,1
82029.0,1103.2060000000001,428.6908,244.9967,83039.0,323.1758,0.8206,0.9878,0.7276,0.847,1.7498,0.7539,0
88345.0,1144.065,445.9253,253.1178,89255.0,335.3869,0.8233,0.9898,0.7489,0.8482,1.7617,0.7521,0
88604.0,1243.77,528.7804,214.4824,89392.0,335.8781,0.914,0.9912,0.6249,0.7198,2.4654,0.6352,1
62908.0,984.0989999999999,396.7096,202.5649,63490.0,283.0141,0.8598,0.9908,0.664,0.8163,1.9584,0.7134,0
71810.0,1127.198,479.4962,191.3041,72712.0,302.3761,0.917,0.9876,0.6833,0.7102,2.5065,0.6306,1
107323.0,1336.945,527.2985,260.0957,108536.0,369.6592,0.8699,0.9888,0.7375,0.7545,2.0273,0.701,0
79311.0,1133.999,471.6215,214.7177,80061.0,317.7765,0.8904,0.9906,0.5928,0.775,2.1965,0.6738,1
64557.0,962.801,371.5194,222.7375,65056.0,286.6994,0.8004,0.9923,0.7197,0.8751,1.6680000000000001,0.7717,0
78934.0,1143.315,471.8917,213.7342,79704.0,317.0203,0.8915,0.9903,0.6333,0.7588,2.2078,0.6718,1
82301.0,1206.503,518.8682,203.2152,83011.0,323.7111,0.9201,0.9914,0.5431,0.7105,2.5533,0.6239,1
72823.0,1131.269,482.6433,192.3928,73513.0,304.5014,0.9171,0.9906,0.574,0.7151,2.5086,0.6309,1
64809.0,1003.578,402.3724,206.25799999999998,65578.0,287.2584,0.8586,0.9883,0.6382,0.8086,1.9508,0.7139,0
65641.0,1021.86,425.1754,197.3805,66095.0,289.0964,0.8857,0.9931,0.6594,0.79,2.1541,0.6799,1
100049.0,1248.437,494.8013,259.5424,101460.0,356.9122,0.8514,0.9861,0.6674,0.8067,1.9064,0.7213,0
64602.0,1006.09,409.7334,201.4131,65133.0,286.7993,0.8708,0.9918,0.7466,0.802,2.0343,0.7,1
89574.0,1239.553,526.0294,218.9807,90920.0,337.7117,0.9092,0.9852,0.6201,0.7326,2.4022,0.642,1
109222.0,1320.265,529.2401,264.6422,110451.0,372.9152,0.866,0.9889,0.7777,0.7874,1.9998,0.7046,1
80490.0,1169.906,497.6262,206.8382,81144.0,320.1297,0.9095,0.9919,0.7518,0.7390000000000001,2.4059,0.6433,1
79906.0,1118.411,429.4565,237.9886,80912.0,318.9663,0.8324,0.9876,0.6869,0.8028,1.8045,0.7427,0
80113.0,1167.923,493.7861,207.149,80841.0,319.3791,0.9077,0.991,0.5677,0.738,2.3837,0.6468,1
91865.0,1144.14,428.3266,274.0507,92776.0,342.0031,0.7685,0.9902,0.7189,0.8819,1.5629,0.7985,0
70074.0,1049.738,417.4645,215.1693,70814.0,298.6988,0.8569,0.9896,0.6325,0.7991,1.9402,0.7155,0
99057.0,1264.881,511.9447,246.9981,99987.0,355.1384,0.8759,0.9907,0.6015,0.778,2.0727,0.6937,0
72559.0,1056.8139999999999,421.9056,219.8629,73258.0,303.949,0.8535,0.9905,0.7434,0.8164,1.9189,0.7204,1
88903.0,1208.555,476.11400000000003,239.0078,89984.0,336.4444,0.8649,0.988,0.6839,0.7649,1.992,0.7066,0
52696.0,932.855,395.3346,170.1357,53159.0,259.0263,0.9027,0.9913,0.6541,0.7609999999999999,2.3236,0.6552,1
79793.0,1235.869,544.3086,187.7568,80640.0,318.7407,0.9386,0.9895,0.5424,0.6565,2.8989999999999996,0.5856,1
68693.0,1018.1010000000001,404.3318,217.3166,69334.0,295.7408,0.8433,0.9908,0.7393,0.8328,1.8606,0.7314,0
74928.0,1063.246,416.7433,231.4828,75550.0,308.871,0.8315,0.9918,0.7518,0.8329,1.8003,0.7412,1
78586.0,1109.506,452.0596,221.9563,79194.0,316.3207,0.8712,0.9923,0.7059,0.8022,2.0367,0.6997,0
103614.0,1311.191,548.9053,240.4489,104476.0,363.2154,0.8989,0.9917,0.7831,0.7573,2.2828,0.6617,1
108392.0,1360.61,565.6282,245.2117,109408.0,371.4956,0.9011,0.9907,0.5901,0.7358,2.3067,0.6568,1
73366.0,1060.261,416.9208,224.8837,74023.0,305.6346,0.8421,0.9911,0.7332,0.8201,1.8539,0.7331,0
56882.0,926.303,368.015,197.4554,57544.0,269.1178,0.8439,0.9885,0.7403,0.8331,1.8638,0.7313,0
84329.0,1139.891,461.9137,233.7635,84990.0,327.6752,0.8625,0.9922,0.679,0.8156,1.976,0.7094,1
72049.0,1023.784,398.3945,230.5932,72732.0,302.8789,0.8155,0.9906,0.7638,0.8638,1.7277,0.7602,0
88080.0,1164.587,473.4731,237.4181,88730.0,334.8835,0.8652,0.9927,0.6462,0.8161,1.9943,0.7073,1
70499.0,1138.229,458.5958,196.77900000000002,71760.0,299.6033,0.9033,0.9824,0.7245,0.6838,2.3305,0.6533,1
78541.0,1101.77,433.1935,232.6208,79537.0,316.2301,0.8436,0.9875,0.7277,0.8131,1.8622,0.73,0
85336.0,1136.469,449.1391,242.7072,86123.0,329.6258,0.8414,0.9909,0.6867,0.8303,1.8505,0.7339,0
81702.0,1132.453,446.1777,234.8366,83070.0,322.531,0.8503,0.9835,0.6719,0.8006,1.8999,0.7229,0
85339.0,1124.952,439.0822,249.1872,86265.0,329.6316,0.8234,0.9893,0.747,0.8474,1.7621,0.7507,0
81487.0,1136.496,468.6029,221.8624,82219.0,322.1063,0.8808,0.9911,0.7538,0.7928,2.1121,0.6874,1
76709.0,1086.642,426.9315,229.9314,77379.0,312.5203,0.8426,0.9913,0.7341,0.8164,1.8568,0.732,0
75675.0,1067.1789999999999,409.0045,236.6899,76796.0,310.4068,0.8155,0.9854,0.6585,0.835,1.7280000000000002,0.7589,0
83336.0,1267.7269999999999,554.8182,192.6706,84389.0,325.7402,0.9378,0.9875,0.7642,0.6516,2.8796,0.5871,1
66198.0,1011.865,415.459,203.5113,66773.0,290.3204,0.8718,0.9914,0.6375,0.8125,2.0415,0.6988,0
81290.0,1248.4489999999998,548.9811,189.0479,82120.0,321.7167,0.9388,0.9899,0.774,0.6554,2.9039,0.586,1
84726.0,1133.008,455.7148,237.8724,85348.0,328.4456,0.853,0.9927,0.7421,0.8294,1.9158,0.7207,0
99484.0,1325.349,572.9679,222.0452,100347.0,355.903,0.9219,0.9914,0.7615,0.7117,2.5804,0.6212,1
67728.0,1067.78,427.9402,204.1123,68603.0,293.6562,0.8789,0.9872,0.6422,0.7465,2.0966,0.6862,0
63011.0,961.163,371.5589,216.59400000000002,63511.0,283.2456,0.8125,0.9921,0.7301,0.8571,1.7155,0.7623,0
85990.0,1211.528,512.3587,215.1045,86704.0,330.8865,0.9076,0.9918,0.5494,0.7362,2.3819,0.6458,1
55552.0,962.99,402.1519,176.3931,56167.0,265.953,0.8987,0.9891,0.6813,0.7528,2.2799,0.6613,1
72584.0,1070.886,429.1372,217.1358,73387.0,304.0013,0.8625,0.9891,0.6623,0.7954,1.9764,0.7084,0
56207.0,965.7669999999999,397.8658,180.6903,56706.0,267.5163,0.8909,0.9912,0.5929,0.7573,2.2019,0.6724,1
76609.0,1108.46,456.8849,214.0607,77329.0,312.3165,0.8835,0.9907,0.6054,0.7835,2.1344,0.6836,1
